[ 0.04334221 -0.00502526 -0.01109479],[ 0.04059782  0.00580118 -0.0478536 ],[ 0.03506436  0.00208354 -0.04900301],[ 0.01626498  0.01281639 -0.04748141],[ 0.01375603  0.01364686 -0.04731885],[ 0.01714429  0.01128399 -0.04824886],[ 0.01848298  0.00890673 -0.04862554],[ 0.01711417  0.00698225 -0.0477256 ],[ 0.01493953  0.00542288 -0.04604779],[ 0.01313276  0.00402846 -0.04434861],[ 0.01168682  0.00276793 -0.04290916],[ 0.01033329  0.00170257 -0.04168989],[ 0.00898942  0.00084794 -0.04060788],[ 0.00771674  0.00016988 -0.03963963],[ 0.00657331 -0.00037345 -0.03879117],[ 0.0055683  -0.00081477 -0.03805878],[ 0.00468636 -0.00117666 -0.03742667],[ 0.00391062 -0.00147104 -0.03688043],[ 0.00323092 -0.00171086 -0.03640721],[ 0.00263894 -0.00190739 -0.03599747],[ 0.00212556 -0.00206942 -0.03564323],[ 0.00168115 -0.00220366 -0.03533718],[ 0.00129681 -0.00231536 -0.03507271],[ 0.00096476 -0.00240869 -0.03484415],[ 0.00067815 -0.00248706 -0.03464662],[ 0.00043097 -0.00255311 -0.03447597],[ 0.00021788 -0.00260896 -0.03432858],[ 3.4231693e-05 -2.6563462e-03 -3.4201313e-02],[-0.00012399 -0.00269666 -0.03409142],[-0.00026031 -0.00273103 -0.03399654],[-0.00037777 -0.00276041 -0.03391465],[-0.00047896 -0.00278553 -0.03384399],[-0.00056614 -0.00280706 -0.033783  ],[-0.00064128 -0.00282553 -0.03373038],[-0.00070602 -0.00284138 -0.03368495],[-0.00076182 -0.00285501 -0.03364579],[-0.00080986 -0.00286673 -0.03361204],[-0.00085127 -0.0028768  -0.03358289],[-0.00088695 -0.00288549 -0.03355776],[-0.00091773 -0.00289295 -0.03353609],[-0.00094425 -0.00289937 -0.0335174 ],[-0.0009671 -0.0029049 -0.0335013],[-0.00098681 -0.00290968 -0.03348739],[-0.00100377 -0.00291378 -0.03347543],[-0.00101841 -0.00291733 -0.03346508],[-0.00103105 -0.00292039 -0.03345615],[-0.00104193 -0.00292301 -0.03344847],[-0.00105133 -0.00292526 -0.03344184],[-0.00105942 -0.00292725 -0.03343613],[-0.00106639 -0.00292893 -0.03343122],[-0.00107241 -0.00293038 -0.03342696],[-0.00107761 -0.00293164 -0.0334233 ],[-0.0010821  -0.00293272 -0.03342012],[-0.00108595 -0.00293364 -0.0334174 ],[ 1.0392007  2.5318737 -1.8097869],[ 1.0553888  2.492457  -1.8528656],[ 0.8597989  2.506446  -1.8035705],[ 1.1073343  2.4888504 -2.0952024],[ 0.92170167  2.2387037  -1.6777474 ],[ 1.0889566  2.2787642 -1.7772309],[ 1.1555297  2.0577872 -1.720059 ],[ 1.0903072  2.056861  -1.6112708],[ 1.1463535  1.9541781 -1.6630577],[ 1.128348   1.8390586 -1.5627098],[ 1.1012763  1.788975  -1.5221845],[ 1.0998563  1.6833751 -1.5042231],[ 1.0754393  1.6085713 -1.4461626],[ 0.888675   2.1612315 -1.6346811],[ 0.78073823  2.2619886  -1.5681516 ],[ 0.7101221  2.2086403 -1.4712983],[ 0.71239805  2.0806296  -1.4709107 ],[ 0.6891469  1.9522355 -1.3556273],[ 0.6602565  1.8584316 -1.2892555],[ 0.64212805  1.7392893  -1.2305871 ],[ 0.61896163  1.6434369  -1.1604356 ],[ 0.59837246  1.5520418  -1.1111279 ],[ 0.5797473  1.4639753 -1.0637044],[ 0.5615139  1.387732  -1.0221735],[ 0.546221    1.3164942  -0.98885316],[ 0.5333507  1.2528756 -0.9598551],[ 0.52252614  1.1966947  -0.93700147],[ 0.5139756  1.1468719 -0.9191171],[ 0.50735164  1.1036845  -0.90494716],[ 0.5024704  1.0663834 -0.8943248],[ 0.49918023  1.0345078  -0.88633347],[ 0.49723572  1.0074823  -0.88050914],[ 0.49634874  0.9848184  -0.8762776 ],[ 0.49652877  0.96590656 -0.87321293],[ 0.49776435  0.94994956 -0.8712481 ],[ 0.49996644  0.9363137  -0.8704517 ],[ 0.50297153  0.9245537  -0.8706706 ],[ 0.50653195  0.91437733 -0.8716604 ],[ 0.5104399   0.90557945 -0.8732525 ],[ 0.5145832   0.8979696  -0.87532705],[ 0.5189357  0.891342  -0.8777653],[ 0.5234809   0.88554406 -0.8804548 ],[ 0.23359765  0.08780687 -0.18129048],[ 0.12531774  0.04650807 -0.09178888],[ 0.11201419  0.01467409 -0.05455903],[ 0.09703693 -0.0034031  -0.04855636],[ 0.06993948 -0.00434524 -0.0424183 ],[ 0.0532666  -0.00635644 -0.04051282],[ 0.0433175  -0.00711948 -0.04039277],[ 0.03557463 -0.00691484 -0.04104219],[ 0.02842971 -0.00612775 -0.04128181],[ 0.02218712 -0.00515999 -0.04093231],[ 0.01732704 -0.00428502 -0.04034098],[ 0.0136964  -0.00361237 -0.03972124],[ 0.01091551 -0.00312986 -0.03911442],[ 0.00871323 -0.0027902  -0.03851211],[ 0.00695239 -0.00256216 -0.03792215],[ 0.00555189 -0.00242442 -0.03736641],[ 0.00443835 -0.00235584 -0.03686088],[ 0.00354406 -0.00233561 -0.03640983],[ 0.00479134  0.00012495 -0.01740162],[ 0.00234343 -0.00111184 -0.02155185],[ 0.00181784 -0.002267   -0.02448258],[ 0.00038735 -0.00256185 -0.02678817],[-0.00088632 -0.00270391 -0.02823232],[-0.00162218 -0.00282238 -0.02928136],[-0.0019674  -0.00292813 -0.03011293],[-0.00213914 -0.00300589 -0.03077496],[-0.00223587 -0.00304952 -0.03127971],[-0.00227051 -0.00307033 -0.03166129],[-0.00224669 -0.00308023 -0.03195813],[-0.00218206 -0.00308449 -0.03219658],[-0.00209732 -0.00308422 -0.0323909 ],[-0.00200606 -0.00307998 -0.03254974],[-0.00191473 -0.0030729  -0.0326802 ],[-0.00182647 -0.00306416 -0.03278836],[-0.00174332 -0.00305455 -0.0328788 ],[-0.00166675 -0.00304465 -0.03295497],[-0.00159743 -0.00303478 -0.03301936],[-0.00153543 -0.00302517 -0.03307398],[-0.00148039 -0.00301606 -0.03312044],[-0.00143186 -0.00300755 -0.03316006],[-0.00138924 -0.0029997  -0.03319394],[-0.00135197 -0.00299255 -0.03322293],[-0.00131946 -0.0029861  -0.03324775],[-0.00129117 -0.00298032 -0.03326904],[-0.00126663 -0.00297517 -0.03328733],[-0.00124533 -0.00297061 -0.03330304],[-0.00122691 -0.00296656 -0.03331658],[-0.00121095 -0.00296302 -0.03332821],[-0.00119715 -0.00295991 -0.03333822],[-0.00118521 -0.0029572  -0.03334683],[-0.00117491 -0.00295482 -0.03335424],[-0.00116601 -0.00295275 -0.03336062],[-0.00115832 -0.00295096 -0.03336611],[-0.00115167 -0.0029494  -0.03337087],[-0.00114594 -0.00294806 -0.03337494],[-0.001141   -0.00294689 -0.03337846],[-0.00113672 -0.00294588 -0.03338149],[-0.00113307 -0.00294501 -0.03338411],[-0.00112989 -0.00294426 -0.03338635],[-0.00112717 -0.00294359 -0.03338831],[-0.0011248  -0.00294302 -0.03338996],[-0.00112277 -0.00294252 -0.03339136],[-0.00112102 -0.0029421  -0.03339262],[-0.0011195  -0.00294174 -0.03339368],[-0.00111818 -0.00294142 -0.03339463],[-0.00111705 -0.00294114 -0.03339542],[-0.00111609 -0.00294091 -0.03339611],[-0.00111524 -0.00294073 -0.03339671],[-0.00111452 -0.00294054 -0.03339723],[-0.00111391 -0.00294039 -0.03339766],[-0.00111338 -0.00294026 -0.03339803],[-0.00111292 -0.00294015 -0.03339834],[-0.0011125  -0.00294007 -0.03339863],[ 0.00301147 -0.00020116 -0.01641765],[ 0.00078352 -0.00152144 -0.020668  ],[ 0.00037131 -0.00249096 -0.0237464 ],[-0.00076815 -0.00278342 -0.02614846],[-0.00179823 -0.00291343 -0.02769701],[-0.00237738 -0.00300755 -0.02882664]
[0.00484704 0.00110433 0.00042065],[ 0.04272659  0.02209285 -0.028196  ],[ 0.07809737  0.04699194 -0.05681266],[ 0.11054762  0.07551175 -0.08542931],[ 0.1396996   0.1073203  -0.11404596],[ 0.16521393  0.14204729 -0.14266261],[ 0.18679361  0.17928845 -0.17127927],[ 0.20418744  0.21861027 -0.19989592],[ 0.21719292  0.259555   -0.22851257],[ 0.22716095  0.2981044  -0.25503156],[ 0.23712894  0.33665374 -0.2815506 ],[ 0.24709697  0.37520313 -0.3080696 ],[ 0.257065    0.4137525  -0.33458862],[ 0.267033    0.45230186 -0.36110765],[ 0.277001    0.49085125 -0.38762665],[ 0.28696904  0.52940065 -0.41414565],[ 0.29693705  0.56795    -0.44066465],[ 0.3069051  0.6064994 -0.4671837],[ 0.3168731   0.64504874 -0.4937027 ],[ 0.32684112  0.6835981  -0.5202217 ],[ 0.33680913  0.72214746 -0.5467407 ],[ 0.34677714  0.7606969  -0.5732597 ],[ 0.35674518  0.7992462  -0.5997788 ],[ 0.3667132  0.8377956 -0.6262978],[ 0.37668124  0.876345   -0.6528168 ],[ 0.38664922  0.91489434 -0.6793358 ],[ 0.39661723  0.9534437  -0.70585483],[ 0.40658528  0.9919931  -0.73237383],[ 0.4165533   1.0305425  -0.75889283],[ 0.42652133  1.0690918  -0.78541183],[ 0.43648934  1.1076412  -0.8119309 ],[ 0.44645736  1.1461906  -0.8384499 ],[ 0.45642537  1.18474    -0.8649689 ],[ 0.46639338  1.2232893  -0.8914879 ],[ 0.47636142  1.2618387  -0.9180069 ],[ 0.48632944  1.3003881  -0.9445259 ],[ 0.49629745  1.3389374  -0.97104496],[ 0.50626546  1.3774868  -0.99756396],[ 0.51623356  1.4160362  -1.024083  ],[ 0.5262015  1.4545857 -1.050602 ],[ 0.5361695  1.4931349 -1.077121 ],[ 0.5461375  1.5316843 -1.10364  ],[ 0.55610555  1.5702337  -1.130159  ],[ 0.5660736  1.6087831 -1.1566781],[ 0.57604164  1.6473324  -1.183197  ],[ 0.5860096  1.6858819 -1.2097161],[ 0.59597766  1.7244312  -1.236235  ],[ 0.6059457  1.7629805 -1.2627541],[ 0.6159137  1.8015299 -1.2892731],[ 0.62588173  1.8400793  -1.3157922 ],[ 0.6358497  1.8786287 -1.3423111],[ 0.64581776  1.917178   -1.3688302 ],[ 0.65578574  1.9557275  -1.3953491 ],[ 0.6657538  1.9942768 -1.4218682],[ 0.6757218  2.0328262 -1.4483871],[ 0.6856898  2.0713756 -1.4749062],[ 0.69565785  2.109925   -1.5014253 ],[ 0.7056259  2.1484742 -1.5279442],[ 0.71559393  2.1870236  -1.5544633 ],[ 0.7255619  2.225573  -1.5809822],[ 0.73552996  2.2641225  -1.6075013 ],[ 0.745498   2.302672  -1.6340202],[ 0.7554659  2.3412213 -1.6605393],[ 0.76543397  2.3797705  -1.6870583 ],[ 0.775402   2.4183197 -1.7135774],[ 0.78537005  2.4568691  -1.7400963 ],[ 0.79533803  2.4954185  -1.7666154 ],[ 0.8053061  2.533968  -1.7931345],[ 0.8152741  2.5725174 -1.8196534],[ 0.8252421  2.6110668 -1.8461725],[ 0.83521014  2.6496162  -1.8726914 ],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065],[0.00484704 0.00110433 0.00042065]
[-0.09668475 -0.04417436  0.09128533],[-0.08512457 -0.02453853  0.04337209],[-0.07177131 -0.02738467  0.03324248],[-0.07511515 -0.01483707  0.02002335],[-0.06862717 -0.00999685  0.0108644 ],[-0.0574102  -0.00894788  0.00327316],[-0.04778846 -0.00844931 -0.00290642],[-0.04102826 -0.0078042  -0.00753445],[-0.03601009 -0.00698123 -0.01084141],[-0.0317989  -0.0063346  -0.01331505],[-0.0280658  -0.00586401 -0.01536764],[-0.0248527  -0.00546791 -0.01711465],[-0.02218567 -0.00513929 -0.01862775],[-0.01997972 -0.0048595  -0.01992176],[-0.01813087 -0.00461855 -0.02102465],[-0.01656933 -0.00441185 -0.02197063],[-0.01524472 -0.00422389 -0.02278401],[-0.01411437 -0.00404191 -0.02349529],[-0.01315446 -0.00387476 -0.02411777],[-0.01233751 -0.00372258 -0.02465899],[-0.01164016 -0.00358465 -0.0251291 ],[-0.01104364 -0.0034606  -0.02553705],[-0.01053239 -0.00334981 -0.02589059],[-0.01009348 -0.00325145 -0.02619665],[-0.00971616 -0.00316457 -0.02646143],[-0.00939142 -0.00308815 -0.02669037],[-0.00911167 -0.00302116 -0.02688823],[-0.00887049 -0.0029626  -0.02705918],[-0.00866246 -0.00291156 -0.02720686],[-0.00848295 -0.00286714 -0.02733439],[-0.00832796 -0.00282856 -0.02744454],[-0.00819417 -0.00279507 -0.02753966],[-0.00807862 -0.00276606 -0.02762181],[-0.00797881 -0.00274094 -0.02769278],[-0.00789262 -0.0027192  -0.02775405],[-0.00781815 -0.00270036 -0.02780696],[-0.00775384 -0.00268411 -0.02785265],[-0.00769825 -0.00267002 -0.02789211],[-0.00765025 -0.00265786 -0.0279262 ],[-0.00760878 -0.00264735 -0.02795564],[-0.00757292 -0.00263826 -0.0279811 ],[-0.00754199 -0.00263042 -0.02800304],[-0.00751526 -0.00262363 -0.028022  ],[-0.00749216 -0.00261779 -0.02803839],[-0.00747222 -0.00261272 -0.02805252],[-0.00745501 -0.00260837 -0.02806474],[-0.00744011 -0.0026046  -0.02807531],[-0.00742728 -0.00260134 -0.0280844 ],[-0.00741618 -0.00259853 -0.02809227],[-0.0074066  -0.00259608 -0.02809906],[-0.00739829 -0.00259398 -0.02810495],[-0.00739113 -0.00259218 -0.02811003],[-0.00738497 -0.0025906  -0.02811439],[-0.00737964 -0.00258926 -0.02811818],[-0.00737502 -0.00258806 -0.02812148],[-0.00737102 -0.00258708 -0.02812428],[-0.00736756 -0.0025862  -0.02812674],[-0.0073646  -0.00258544 -0.02812883],[-0.00736205 -0.0025848  -0.02813065],[-0.00735982 -0.00258424 -0.02813225],[-0.00735789 -0.00258376 -0.02813363],[-0.00735622 -0.00258335 -0.02813479],[-0.00735478 -0.00258297 -0.02813579],[-0.00735353 -0.00258265 -0.02813668],[-0.00735248 -0.00258238 -0.02813744],[-0.00735154 -0.00258215 -0.0281381 ],[-0.00735073 -0.00258194 -0.02813866],[-0.00735007 -0.00258176 -0.02813914],[-0.00734947 -0.00258161 -0.02813956],[-0.00734895 -0.00258147 -0.02813995],[-0.00734852 -0.00258136 -0.02814024],[-0.00734814 -0.00258127 -0.02814053],[-0.0073478  -0.00258117 -0.02814076],[-0.00734751 -0.0025811  -0.02814095],[-0.00734727 -0.00258105 -0.02814113],[-0.00734707 -0.00258099 -0.02814125],[-0.00734688 -0.00258094 -0.02814138],[-0.00734673 -0.0025809  -0.0281415 ],[-0.00734659 -0.00258086 -0.02814161],[-0.0073465  -0.00258084 -0.02814169],[-0.00734638 -0.00258081 -0.02814178],[-0.00734631 -0.00258079 -0.02814183],[-0.00734622 -0.00258078 -0.02814189],[-0.00734616 -0.00258075 -0.02814192],[-0.00734611 -0.00258075 -0.02814195],[-0.00734607 -0.00258074 -0.02814195],[-0.00734604 -0.00258073 -0.02814196],[-0.00734601 -0.00258072 -0.02814199],[-0.00734599 -0.0025807  -0.028142  ],[-0.00734597 -0.00258071 -0.02814201],[-0.00734595 -0.0025807  -0.02814202],[-0.00734592 -0.00258069 -0.02814204],[-0.00734591 -0.00258068 -0.02814205],[-0.00734589 -0.0025807  -0.02814206],[-0.00734588 -0.00258069 -0.02814207],[-0.00734587 -0.00258069 -0.02814209],[-0.00734585 -0.00258069 -0.02814212],[-0.00734585 -0.00258069 -0.02814213],[-0.00734582 -0.0025807  -0.02814214],[-0.0073458  -0.00258069 -0.02814216],[-0.00734581 -0.00258069 -0.02814217],[-0.0073458  -0.00258068 -0.02814218],[-0.00734579 -0.00258068 -0.02814218],[-0.0073458  -0.00258067 -0.02814218],[-0.0073458  -0.00258067 -0.02814218],[-0.0073458  -0.00258067 -0.02814218],[-0.00734579 -0.00258067 -0.02814218],[-0.00734578 -0.00258067 -0.02814218],[-0.00734576 -0.00258067 -0.02814221],[-0.00734575 -0.00258066 -0.02814222],[-0.00734576 -0.00258067 -0.02814222],[-0.00734575 -0.00258066 -0.02814222],[-0.00734575 -0.00258066 -0.02814223],[-0.00734576 -0.00258066 -0.02814222],[-0.00734576 -0.00258066 -0.02814223],[-0.00734575 -0.00258066 -0.02814222],[-0.00734575 -0.00258065 -0.02814223],[-0.00734575 -0.00258066 -0.02814222],[-0.00734575 -0.00258065 -0.02814223],[-0.00734574 -0.00258065 -0.02814225],[-0.00734572 -0.00258065 -0.02814226],[-0.0073457  -0.00258065 -0.02814229],[-0.00734569 -0.00258067 -0.0281423 ],[-0.00734568 -0.00258067 -0.02814231],[-0.00734567 -0.00258067 -0.02814232],[-0.00734566 -0.00258067 -0.02814232],[-0.00734566 -0.00258066 -0.02814233],[-0.00734565 -0.00258066 -0.02814233],[-0.00734564 -0.00258066 -0.02814234],[-0.00734563 -0.00258066 -0.02814236],[-0.00734562 -0.00258065 -0.02814236],[-0.00734563 -0.00258064 -0.02814236],[-0.00734562 -0.00258063 -0.02814237],[-0.00734562 -0.00258063 -0.02814237],[-0.00734561 -0.00258063 -0.02814237],[-0.00734561 -0.00258063 -0.02814237],[-0.00734561 -0.00258062 -0.02814237],[-0.0073456  -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258061 -0.02814236],[-0.00734561 -0.00258061 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814237],[-0.00734562 -0.00258061 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258061 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734561 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734563 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734562 -0.00258062 -0.02814236],[-0.00734563 -0.00258062 -0.02814236],[-0.00734563 -0.00258062 -0.02814236],[-0.00734564 -0.00258062 -0.02814236],[-0.00734563 -0.00258062 -0.02814236],[-0.00734564 -0.00258062 -0.02814237],[-0.00734563 -0.00258061 -0.02814237],[-0.00734563 -0.00258061 -0.02814237],[-0.00734563 -0.00258061 -0.02814237],[-0.00734563 -0.00258061 -0.02814237],[-0.00734563 -0.00258062 -0.02814237],[-0.00734563 -0.00258062 -0.02814236],[-0.00734563 -0.00258062 -0.02814236],[-0.00734562 -0.00258063 -0.02814236],[-0.00734561 -0.00258063 -0.02814236],[-0.00734561 -0.00258063 -0.02814237],[-0.0073456  -0.00258063 -0.02814237],[-0.00734561 -0.00258063 -0.02814236]
